2023-12-09 20:11:29.8005070Z;Api;400; 1.1.0; Register; 31; The Put request did not receive the updated_at field
2023-12-09 20:13:05.9260653Z;Api;400; 1.1.0; Register; 31; The Put request did not receive the updated_at field
2023-12-09 20:13:05.9321549Z;Api;400; 1.1.0; Api.Services.RegisterService; 54; Unable to save data in User table in DBMS: SELECT indexname AS index_name, indexdef AS index_definition FROM pg_indexes WHERE tablename = 'user'
2023-12-09 20:40:11.0265897Z;Api;400; 1.1.0; Register; 31; The Put request did not receive the updated_at field
2023-12-09 20:40:40.1450184Z;Api;400; 1.1.0; Api.Services.RegisterService; 54; Unable to save data in User table in DBMS: SELECT indexname AS index_name, indexdef AS index_definition FROM pg_indexes WHERE tablename = 'user'
2023-12-09 20:42:29.2853792Z;Api;400; 1.1.0; Register; 31; The Put request did not receive the updated_at field
2023-12-09 20:42:29.2968371Z;Api;400; 1.1.0; Api.Services.RegisterService; 54; {
  "status": "success",
  "fields_missing": "",
  "fields_null": "",
  "fields_error_type": "",
  "fieldsCannotBeInRequest": "",
  "fields_mapped": 2,
  "fields_wrong": 0
}
2023-12-09 20:45:21.0366556Z;Api;400; 1.1.0; Register; 31; The Put request did not receive the updated_at field
2023-12-09 20:47:51.8106832Z;Api;400; 1.1.0; Register; 31; The Put request did not receive the updated_at field
2023-12-09 20:47:51.8215767Z;Api;400; 1.1.0; Api.Services.RegisterService; 54; {
  "status": "fail",
  "code": 400,
  "api_version": "1.1.0",
  "zionapi_version": "1.0023",
  "service": "Register",
  "created": "2023-12-09 20:47:51.7267178Z",
  "result": {
    "api_error": 31,
    "missing_field": "updated_at",
    "affectedRows": "0",
    "action": "update",
    "id": "0"
  },
  "debug_mode_alert": "*** W A R N I N G *** the debug_mode tag in this json will disappear when the application runs in production mode",
  "debug_mode_log": "The Put request did not receive the updated_at field"
}
2023-12-09 21:17:08.8827628Z;Api;400; 1.1.0; Register; 31; The Put request did not receive the updated_at field
2023-12-09 21:18:47.8185405Z;Api;400; 1.1.0; Register; 31; The Put request did not receive the updated_at field
2023-12-09 21:24:20.3835742Z;Api;400; 1.1.0; Register; 31; updated_at field´s content is an invalid content. It must be numeric value
2023-12-09 21:28:20.9892348Z;Api;400; 1.1.0; Register; 31; updated_at field´s content is an invalid content. It must be numeric value
2023-12-09 21:28:33.0630221Z;Api;400; 1.1.0; Register; 31; updated_at field´s content is an invalid content. It must be numeric value
2023-12-09 21:30:02.9813725Z;Api;400; 1.1.0; Register; 31; updated_at field´s content is an invalid content. It must be numeric value
2023-12-09 21:33:58.4876296Z;Api;400; 1.1.0; Register; 31; updated_at field´s content is an invalid content. It must be numeric value
2023-12-09 21:34:02.2496489Z;Api;400; 1.1.0; Register; 31; updated_at field´s content is an invalid content. It must be numeric value
2023-12-09 21:34:05.6538456Z;Api;400; 1.1.0; Register; 31; updated_at field´s content is an invalid content. It must be numeric value
2023-12-09 21:34:36.8041867Z;Api;400; 1.1.0; Register; 31; updated_at field´s content is an invalid content. It must be numeric value
2023-12-09 21:39:17.1026441Z;Api;400; 1.1.0; Register; 31; updated_at field´s content is an invalid content. It must be numeric value
2023-12-09 21:39:53.1472286Z;Api;400; 1.1.0; Register; 31; updated_at field´s content is an invalid content. It must be numeric value
2023-12-09 21:41:36.4107986Z;Api;400; 1.1.0; Register; 31; updated_at field´s content is an invalid content. It must be numeric value
2023-12-09 22:12:22.3737546Z;Api;400; 1.1.0; Register; 33; 42703: column "token_auth_mf" of relation "user" does not exist

POSITION: 19 - update "user" set token_auth_mf = 'qFHai3UkfNnfHrJcLQiVKIehUgs=',  inserted_at =  '1701719048141' where id = 0 and updated_at = '1702143021933'
2023-12-09 22:57:05.2264418Z;Api;400; 1.1.0; Register; 13; Record not found in database id 0 |  - update "user" set token_auth_mf = 'bH___}}Q]ymHGarbC]U',  inserted_at =  '1701719048141' where id = 0 and updated_at = '1702143021933'
2023-12-09 22:57:42.2099496Z;Api;400; 1.1.0; Register; 13; Record not found in database id 0 |  - update "user" set token_auth_mf = ']^rmr`brgPZImp{U' where id = 0 and updated_at = '1702143021933'
2023-12-09 22:59:59.0402258Z;Api;400; 1.1.0; Register; 13; Record not found in database id 0 |  - update "user" set token_auth_mf = 'ZJgJoJnZ_CQLlnfjMmZ`]U' where id = 0 and updated_at = '1702143021933'
2023-12-09 23:17:02.2093126Z;Api;400; 1.1.0; Register; 17; unable to insert record id 1 - 23502: null value in column "name" of relation "user" violates not-null constraint

DETAIL: Detail redacted as it may contain sensitive data. Specify 'Include Error Detail' in the connection string to include this information. - insert into "user" (token_auth_mf, inserted_at) values ('~KHPJC{\o{Hyegj[zb]LNU', '1701719048141') returning id violation_not_null: name
2023-12-09 23:30:36.0788625Z;Api;400; 1.1.0; ZionHelper.ZionTotp; 51; Incorrect ou expired Totp Code
2023-12-09 23:30:36.0830761Z;Api;400; 1.1.0; ZionHelper.ZionTotp; 51; Incorrect ou expired Totp Code
2023-12-09 23:34:08.5655829Z;Api;400; 1.1.0; ZionHelper.ZionTotp; 51; The input is not a valid Base-64 string as it contains a non-base 64 character, more than two padding characters, or an illegal character among the padding characters.
2023-12-09 23:35:45.9286402Z;Api;400; 1.1.0; ZionHelper.ZionTotp; 51; The input is not a valid Base-64 string as it contains a non-base 64 character, more than two padding characters, or an illegal character among the padding characters.
2023-12-09 23:40:55.3071827Z;Api;400; 1.1.0; Register; 7; 42601: syntax error at or near "1702165190005"

POSITION: 88 - update "user" set token_auth_mf = '0xzrhYkDNRsi[E[S22Vx where id = 1 and updated_at = '1702165190005'
2023-12-09 23:45:22.6552046Z;Api;400; 1.1.0; System.Dynamic.UpdateDelegates; 52; Mask() method offset parameter must be between 1 and 81:  It is 7
2023-12-09 23:46:09.5698457Z;Api;400; 1.1.0; Api.Services.RegisterService; 23; [Fields wrong: 1] [Missing: Updated_at] [Null: ] [Fields Error Type / Data: ] [Fields that cannot be in the request (payload da requisição): ] [Fields Ok: 2]
2023-12-09 23:46:56.7197969Z;Api;400; 1.1.0; Api.Services.RegisterService; 23; [Fields wrong: 1] [Missing: Updated_at] [Null: ] [Fields Error Type / Data: ] [Fields that cannot be in the request (payload da requisição): ] [Fields Ok: 2]
2023-12-09 23:48:05.4685526Z;Api;400; 1.1.0; Api.Services.RegisterService; 23; [Fields wrong: 1] [Missing: token_auth_private] [Null: ] [Fields Error Type / Data: ] [Fields that cannot be in the request (payload da requisição): ] [Fields Ok: 2]
